192112.94,223336.03,180287.67,226767.08,273445.84,158055.89
209560.25,235195.7,195216.7,230865.25,279976.84,193249.7
211395.12,235703.33,196697.16,231243.8,279796.03,203885.52
214420.64,237930.16,199510.5,231535.08,280351.2,208844.08
214032.94,238472.56,199524.98,228125.48,278587.28,199149.19
214690.7,240340.05,201041.45,223429.53,276238.4,184535.25
212999.75,238646.58,199217.66,221155.2,274437.8,181722.02
203414.84,229822.23,189924.53,226901.36,276598.0,181991.3
11714.152,22146.215,11421.211,21952.422,28343.62,2457.687
15900.309,23820.713,14589.38,24253.02,30153.465,8558.223
19319.396,25437.773,17510.93,24695.658,30924.324,12218.821
19704.326,25458.492,17812.02,24695.055,30854.096,13347.056
20414.477,25760.63,18412.314,24701.104,30904.441,14159.69
20379.879,25819.484,18481.912,24193.281,30639.816,12635.004
20643.613,26089.883,18882.783,23534.627,30318.574,10778.293
20332.469,25859.385,18554.645,23216.908,30089.135,10547.229
17559.682,24306.732,15884.223,23803.236,30138.709,10760.038
28406.752,40311.37,27428.229,39855.5,54452.58,8091.8057
33683.594,43277.777,31459.834,44186.277,57743.6,24514.615
37784.176,46437.773,34924.82,44897.867,59104.74,31454.877
38240.883,46539.992,35308.3,44924.027,58972.625,33540.47
39059.77,47157.305,35981.145,44932.19,59030.52,34746.81
38956.605,47375.93,36011.28,43947.273,58493.652,32450.959
39222.84,48050.23,36438.71,42612.383,57808.15,29324.223
38820.39,47635.09,36024.895,42050.387,57359.74,28814.453
35998.09,44583.88,33351.04,43411.54,57853.5,29027.127
19884.953,44238.39,19375.885,42997.527,71206.27,3950.613
26906.713,48878.38,24626.707,50493.582,76230.984,14742.109
33430.98,54632.0,30037.186,51148.715,78024.25,20916.912
34236.516,54707.203,30641.959,51018.684,77630.15,22786.031
35790.66,55864.062,31852.45,50908.297,77617.66,24114.406
35760.742,56415.58,32022.84,48909.254,76604.51,21619.844
36420.875,57914.59,32905.79,46239.86,75313.805,18540.203
35758.156,57223.977,32246.002,45191.953,74567.375,18141.848
29960.094,50456.074,26931.781,47517.266,75234.43,18489.33
9982.926,11981.671,9564.462,11921.539,14736.137,4545.1455
